anio_acci;nro_acci;fecha;desc_dia;hora_aprox;desc_ruta;km;cant_participantes;desc_participante;calle_avenida_km;total;heridos_leves;heridos_graves;heridos_gravisimos;ilesos;fallecidos;sin_datos;posicion_XY;desc_tipo_via;desc_ruta_ori;desc_loc;desc_dpto;desc_tipo_calzada;desc_tipo_banquina;desc_unidad_regional;desc_lugar_calzada;desc_zona;desc_prioridad;desc_estado_semaforo;desc_lugar_via;desc_estado_via;desc_estado_visibilidad;desc_luminosidad;desc_estado_clima;desc_tipo_colision;desc_tipo_atropello;desc_tipo_hecho;desc_pres_calzada;desc_senializacion;desc_separacion_via;desc_restriccion
2021;79;13/1/2021;Miercoles;18:30:00;;0.0;2;Pickup/Utilitario,Moto/Ciclomotor;Necochea Y Lavaisse;2;1;0;0;1;0;0;-31.61467, -60.6877;Calle;;SANTA FE;La Capital;Asfalto;No existe;I;Dentro;Urbana;Ninguna;No existe;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Lateral;S/D;Colisión;Ninguna;S/D;Cordón divisorio;Sin restricción
2021;80;14/1/2021;Jueves;18:40:00;;0.0;2;Pickup/Utilitario,Peatón;Belgrano Y Salvador del Carril;2;1;0;0;1;0;0;-31.61917, -60.69354;Avenida;;SANTA FE;La Capital;Asfalto;No existe;I;Dentro;Urbana;Ninguna;No existe;Intersección;Bueno;Buena;Diurna;Buen Tiempo;S/D;Peatón;Colisión;Ninguna;S/D;Cordón divisorio;Sin restricción
2021;81;15/1/2021;Viernes;05:35:00;;0.0;2;Moto/Ciclomotor,Moto/Ciclomotor;Las Heras Y Hernandarias;3;2;0;0;1;0;0;-31.60856, -60.68928;Calle;;SANTA FE;La Capital;Asfalto;No existe;I;Dentro;Urbana;Ninguna;No existe;Intersección;Bueno;Reducida;Amanecer;Buen Tiempo;Lateral;S/D;Colisión;Ninguna;S/D;Cordón divisorio;Sin restricción
2021;82;13/1/2021;Miercoles;10:00:00;;0.0;2;Pickup/Utilitario,Moto/Ciclomotor;Av. Gral. Paz Y Lavaisse;2;1;0;0;1;0;0;-31.61577, -60.6825;Avenida;;SANTA FE;La Capital;Asfalto;No existe;I;Dentro;Urbana;Ninguna;No existe;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Lateral;S/D;Colisión;Ninguna;S/D;Cordón divisorio;Sin restricción
2021;83;14/1/2021;Jueves;20:05:00;;0.0;2;Automóvil,Automóvil;Juan Del Campillo ;2;1;0;0;1;0;0;-31.63255, -60.68997;Calle;;SANTA FE;La Capital;Asfalto;No existe;I;Dentro;Urbana;S/D;No existe;Intersección;Bueno;S/D;Diurna;S/D;Lateral;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;84;12/1/2021;Martes;17:30:00;;0.0;2;Moto/Ciclomotor,Moto/Ciclomotor;Bv Gálvez Y Belgrano;2;2;0;0;0;0;0;-31.63662, -60.69867;Calle;;SANTA FE;La Capital;Asfalto;No existe;I;Dentro;Urbana;S/D;Funciona;Intersección;Bueno;S/D;Diurna;S/D;Lateral;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;85;11/1/2021;Lunes;15:35:00;;0.0;2;Automóvil,Automóvil;Las Heras Y Eva Perón;2;2;0;0;0;0;0;-31.64557, -60.70021;Calle;;SANTA FE;La Capital;Asfalto;No existe;I;Dentro;Urbana;S/D;No existe;Intersección;Bueno;S/D;Diurna;S/D;Lateral;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;86;11/1/2021;Lunes;13:00:00;;0.0;2;Automóvil,Moto/Ciclomotor;Las Heras ;2;1;0;0;1;0;0;-31.63831, -60.69808;Calle;;SANTA FE;La Capital;Asfalto;No existe;I;Dentro;Urbana;S/D;No existe;Intersección;Bueno;S/D;Diurna;S/D;Lateral;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;87;10/1/2021;Domingo;22:30:00;;0.0;2;Automóvil,Moto/Ciclomotor;Alberdi Y Av. Leandro Alem;3;2;0;0;1;0;0;-31.645190661590, -60.694400056123;Avenida;;SANTA FE;La Capital;Asfalto;No existe;I;Dentro;Urbana;S/D;Funciona;Intersección;Bueno;S/D;Nocturna;S/D;Lateral;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;89;13/1/2021;Miercoles;10:10:00;;0.0;2;Moto/Ciclomotor,Automóvil;4 de Enero Y Moreno;2;1;0;0;1;0;0;-31.65394, -60.71415;Calle;;SANTA FE;La Capital;Asfalto;No existe;I;S/D;Urbana;Ninguna;No existe;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Lateral;S/D;Colisión;Ninguna;Vertical;Cordón divisorio;Sin restricción
2021;91;15/1/2021;Viernes;07:25:00;;0.0;2;Automóvil,Moto/Ciclomotor;4 de Enero Y Mendoza;2;1;0;0;1;0;0;-31.64781, -60.71232;Calle;;SANTA FE;La Capital;Hormigón;No existe;I;Dentro;Urbana;Ninguna;No existe;Intersección;Con baches;Buena;Diurna;Buen Tiempo;Lateral;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;92;14/1/2021;Jueves;22:30:00;;0.0;1;Automóvil;Av. Circunvalación ;2;2;0;0;0;0;0;-31.66271, -60.70803;Calle;;SANTA FE;La Capital;Asfalto;S/D;I;Dentro;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;S/D;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;93;13/1/2021;Miercoles;10:50:00;;0.0;2;Bicicleta,Otros;9 de Julio Y Cándido Pujato;2;1;0;0;0;0;1;-31.63367, -60.70545;Calle;;SANTA FE;La Capital;Asfalto;S/D;I;Dentro;Urbana;Semáforo;S/D;Intersección;Bueno;Buena;Diurna;Buen Tiempo;S/D;Ciclista;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;94;9/1/2021;Sabado;17:00:00;;0.0;2;Moto/Ciclomotor,Moto/Ciclomotor;San Jerónimo Y Salta;2;1;0;0;1;0;0;-31.64992, -60.709;Calle;;SANTA FE;La Capital;Asfalto;Pavimento;I;Dentro;Urbana;Ninguna;No existe;Intersección;Bueno;Buena;Atardecer;Buen Tiempo;Lateral;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;95;11/1/2021;Lunes;18:00:00;;0.0;2;Automóvil,Moto/Ciclomotor;1ro de Mayo Y Corrientes;2;1;0;0;1;0;0;-31.65302, -60.71255;Calle;;SANTA FE;La Capital;Asfalto;Pavimento;I;Dentro;Urbana;S/D;No existe;Intersección;Bueno;Buena;Atardecer;Buen Tiempo;Lateral;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;96;14/1/2021;Jueves;17:40:00;;0.0;2;Moto/Ciclomotor,Automóvil;25 de Mayo Y Lisandro de la Torre;2;1;0;0;1;0;0;-31.65166, -60.70686;Calle;;SANTA FE;La Capital;Asfalto;No existe;I;Dentro;Urbana;Ninguna;No existe;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Lateral;S/D;Colisión;Ninguna;Horizontal,Vertical;Cordón divisorio;Sin restricción
2021;97;9/1/2021;Sabado;23:30:00;;0.0;1;Moto/Ciclomotor;Avenida Nuestra Señora del Luj Y Martin Zavalla;1;1;0;0;0;0;0;-31.6849, -60.77845;Calle;;SANTO TOMÉ;La Capital;Asfalto;S/D;I;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;S/D;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;98;10/1/2021;Domingo;;Ruta Provincial 1;0.0;2;Bicicleta,Moto/Ciclomotor;Ruta Provincial 1 Y Callejón Vega;2;2;0;0;0;0;0;-31.58095, -60.55231;Ruta;1;SAN JOSÉ DEL RINCÓN;La Capital;Asfalto;S/D;I;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;S/D;Ciclista;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;99;10/1/2021;Domingo;;;0.0;2;Pickup/Utilitario,Moto/Ciclomotor; ;2;1;0;0;1;0;0;-33.45786, -61.48124;S/D;;FIRMAT;General LÓPEZ;S/D;S/D;VIII;S/D;S/D;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;S/D;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;100;10/1/2021;Domingo;;Ruta Nacional 11;0.0;1;Automóvil;Ruta Nac 11 ;1;1;0;0;0;0;0;-32.38622, -60.92961;Ruta;11;MONJE;San JERÓNIMO;Asfalto;S/D;XV;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;Contra objeto fijo;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;101;10/1/2021;Domingo;;;0.0;2;Automóvil,Moto/Ciclomotor;Santa Fe Y Sarmiento;3;1;0;0;2;0;0;-32.79051, -60.72575;Calle;;FRAY LUIS BELTRÁN;San Lorenzo;Asfalto;S/D;XVII;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;S/D;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;102;10/1/2021;Domingo;;;0.0;2;Moto/Ciclomotor,Moto/Ciclomotor;Rosario Y Rivadavia;3;1;0;0;1;0;1;-32.70851, -60.74324;Calle;;PUERTO SAN MARTÍN;San Lorenzo;Asfalto;S/D;XVII;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;S/D;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;103;10/1/2021;Domingo;;Ruta Nacional 11;0.0;2;Moto/Ciclomotor,Automóvil;Carlos Pellegrini Y Av. San Lorenzo;2;1;0;0;1;0;0;-32.82977, -60.71216;Ruta;11;CAPITÁN BERMÚDEZ;San Lorenzo;Asfalto;S/D;XVII;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;S/D;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;105;12/1/2021;Martes;;;0.0;2;Moto/Ciclomotor,Pickup/Utilitario;Justo José de Urquiza Y 9 de Julio;2;1;0;0;1;0;0;-28.62262, -61.63119;Calle;;VILLA MINETTI;9 de Julio;Asfalto;S/D;XII;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;S/D;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;106;12/1/2021;Martes;;Ruta Provincial 10;0.0;2;Moto/Ciclomotor,Pickup/Utilitario;2 de Junio Y Bvard 20 de Junio;2;1;0;0;1;0;0;-32.03131, -61.21579;Ruta;10;GÁLVEZ;San JERÓNIMO;Asfalto;S/D;XV;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;S/D;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;108;14/1/2021;Jueves;;;0.0;2;Camión,Peatón;Av. Blas Parera Y Larrea;2;1;0;0;1;0;0;-31.58883, -60.72512;Avenida;;SANTA FE;La Capital;Asfalto;S/D;I;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;S/D;Peatón;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;109;14/1/2021;Jueves;;;0.0;2;Automóvil,Bicicleta;J C Orsetti ;2;1;0;0;1;0;0;-32.8656, -60.71765;Calle;;GRANADERO BAIGORRIA;Rosario;S/D;S/D;II;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;S/D;Ciclista;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;110;14/1/2021;Jueves;;;0.0;2;Automóvil,Moto/Ciclomotor;Av. Blas Parera Y Millan Medina;3;2;0;0;1;0;0;-31.59331, -60.72366;Avenida;;SANTA FE;La Capital;Asfalto;S/D;I;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;S/D;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;111;15/1/2021;Viernes;;Ruta Nacional 11;0.0;1;Automóvil; ;1;1;0;0;0;0;0;-32.06464, -60.96622;Ruta;11;AROCENA;San JERÓNIMO;Asfalto;S/D;XV;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;S/D;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;112;9/1/2021;Sabado;;;0.0;1;Moto/Ciclomotor; ;1;1;0;0;0;0;0;-31.90155, -61.3582;Calle;;LÓPEZ;San JERÓNIMO;Asfalto;S/D;XV;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;S/D;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;114;9/1/2021;Sabado;;;0.0;2;Bicicleta,Moto/Ciclomotor;Av. 7 Jefes 4200;2;1;0;0;0;0;1;-31.63349, -60.6798;Avenida;;SANTA FE;La Capital;Asfalto;S/D;I;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;S/D;Ciclista;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;115;10/1/2021;Domingo;03:15:00;;0.0;1;Automóvil;Chacabuco Y Gral. Manuel Belgrano;2;2;0;0;0;0;0;-33.74754, -61.96563;Calle;;VENADO TUERTO;General LÓPEZ;Asfalto;S/D;VIII;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;Contra objeto fijo;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;116;10/1/2021;Domingo;;Ruta Nacional 34;214.0;4;Automóvil,Camión,Camión,Camión;Ruta Nac 34 Gral. Güemes ;4;2;0;0;2;0;0;-31.34041, -61.5264;Ruta;34;RAFAELA;Castellanos;Asfalto;S/D;V;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;117;10/1/2021;Domingo;;Autopista Nacional Rosario -Cordoba;368.0;1;Camión; ;1;1;0;0;0;0;0;-32.83408, -61.46611;Autopista;Rosario -Cordoba;CAÑADA DE GÓMEZ;Iriondo;Asfalto;S/D;X;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;118;10/1/2021;Domingo;;;0.0;2;Automóvil,Automóvil; ;2;2;0;0;0;0;0;-30.59571, -59.95205;Camino Rural;;SAN JAVIER;San Javier;S/D;S/D;XIV;S/D;Rural;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;119;11/1/2021;Lunes;;Autopista Provincial Brigadier E.LÓPEZ;53.0;2;Camión,Camión c / Acoplado; ;2;1;0;0;1;0;0;-32.44714, -60.92124;Autopista;Brigadier E.LÓPEZ;MACIEL;San JERÓNIMO;Asfalto;S/D;XV;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;121;11/1/2021;Lunes;;Ruta Nacional 11;890.0;2;Automóvil,Camión;Ruta Nacional 11 ;3;2;0;0;1;0;0;-28.35657, -59.26381;Ruta;11;LAS TOSCAS;General Obligado;Asfalto;S/D;IX;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;122;11/1/2021;Lunes;11:10:00;;0.0;1;Automóvil; ;2;2;0;0;0;0;0;-29.11507, -59.68998;Camino Rural;;AVELLANEDA;General Obligado;S/D;S/D;IX;S/D;Rural;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;124;6/1/2021;Miercoles;07:15:00;;0.0;2;Moto/Ciclomotor,Automóvil;Bv. Seguí Y Alsina;2;1;0;0;1;0;0;-32.9722, -60.68463;S/D;;ROSARIO;Rosario;S/D;S/D;II;S/D;S/D;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;125;12/1/2021;Martes;;Autopista Provincial Brigadier E.LÓPEZ;0.0;1;Camión; ;1;1;0;0;0;0;0;-32.76506, -60.75198;Autopista;Brigadier E.LÓPEZ;SAN LORENZO;San Lorenzo;Asfalto;S/D;XVII;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;126;5/1/2021;Martes;10:00:00;;0.0;2;Moto/Ciclomotor,Camión Chasis;JUAN PABLO II 7062;3;1;0;0;2;0;0;-33.00355, -60.68319;S/D;;ROSARIO;Rosario;Asfalto;Natural;II;S/D;S/D;Ninguna;No existe;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;127;12/1/2021;Martes;;;0.0;1;Pickup/Utilitario;Av. Circunvalación ;1;1;0;0;0;0;0;-31.60732, -60.72563;Calle;;SANTA FE;La Capital;S/D;S/D;I;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;128;12/1/2021;Martes;20:50:00;;0.0;2;Pickup/Utilitario,Moto/Ciclomotor;Junín Y Quintana;2;1;0;0;1;0;0;-33.73849, -61.98017;Calle;;VENADO TUERTO;General LÓPEZ;Asfalto;S/D;VIII;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;129;1/1/2021;Viernes;17:15:00;;0.0;2;Automóvil,Pickup/Utilitario;Av. Francia Y Dr. Rivas;2;1;0;0;1;0;0;-32.9788, -60.67481;S/D;;ROSARIO;Rosario;S/D;S/D;II;S/D;S/D;Ninguna;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;130;12/1/2021;Martes;21:50:00;;0.0;2;Moto/Ciclomotor,Moto/Ciclomotor;Chile Y Falucho;2;2;0;0;0;0;0;-33.75567, -61.95344;Calle;;VENADO TUERTO;General LÓPEZ;Asfalto;S/D;VIII;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;131;6/1/2021;Miercoles;16:20:00;;0.0;2;Moto/Ciclomotor,Moto/Ciclomotor;Entre Ríos 3100;2;1;0;0;1;0;0;-32.97288, -60.64771;Calle;;ROSARIO;Rosario;Asfalto;No existe;II;Dentro;Urbana;Ninguna;No existe;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;132;13/1/2021;Miercoles;;Autopista Provincial Brigadier E.LÓPEZ;101.0;2;Pickup/Utilitario,Automóvil; ;2;1;0;0;1;0;0;-32.01869, -60.99061;Autopista;Brigadier E.LÓPEZ;AROCENA;San JERÓNIMO;Asfalto;S/D;XV;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;133;13/1/2021;Miercoles;19:00:00;;0.0;2;Moto/Ciclomotor,Automóvil;Calle 18 Y Calle 9;2;1;0;0;1;0;0;-29.11684, -59.65474;Calle;;AVELLANEDA;General Obligado;Asfalto;S/D;IX;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;134;7/1/2021;Jueves;16:50:00;;0.0;2;Moto/Ciclomotor,Automóvil;Entre Ríos Y Ameghino;2;1;0;0;1;0;0;-32.98662, -60.65116;S/D;;ROSARIO;Rosario;Asfalto;No existe;II;S/D;S/D;Ninguna;S/D;Intersección;Bueno;S/D;S/D;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;Vertical;Cordón divisorio;Sin restricción
2021;135;6/1/2021;Miercoles;21:35:00;;0.0;2;Moto/Ciclomotor,Automóvil;Colon Y Pje. Villar;2;1;0;0;1;0;0;-32.96874, -60.63055;Calle;;ROSARIO;Rosario;S/D;S/D;II;Dentro;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;136;14/1/2021;Jueves;;Ruta Nacional 11;0.0;1;Automóvil;Ruta Nac 11 ;2;2;0;0;0;0;0;-31.78699, -60.85517;Ruta;11;SAUCE VIEJO;La Capital;Asfalto;S/D;I;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;137;2/1/2021;Sabado;19:23:00;;0.0;2;Moto/Ciclomotor,Automóvil;Av. Bermúdez Y Marco Polo;4;2;0;0;2;0;0;-33.01078, -60.64213;Calle;;ROSARIO;Rosario;S/D;S/D;II;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;138;14/1/2021;Jueves;;;0.0;2;Moto/Ciclomotor,Moto/Ciclomotor;Bv Pte. Roca ;2;2;0;0;0;0;0;-31.25037, -61.50648;Avenida;;RAFAELA;Castellanos;Asfalto;S/D;V;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;139;4/1/2021;Lunes;13:30:00;;0.0;2;Bicicleta,Moto/Ciclomotor;San Martin Y Pte. Quintana;2;1;0;0;1;0;0;-32.98275, -60.64508;S/D;;ROSARIO;Rosario;S/D;S/D;II;S/D;S/D;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;Ciclista;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;140;5/1/2021;Martes;17:10:00;;0.0;2;Peatón,Automóvil;Alberdi Y Almafuerte;2;1;0;0;1;0;0;-32.91723, -60.68401;S/D;;ROSARIO;Rosario;S/D;S/D;II;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;Peatón;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;141;14/1/2021;Jueves;;;0.0;2;Moto/Ciclomotor,Taxi/Remis;J M Estrada Y F Simonetta;2;1;0;0;1;0;0;-31.26292, -61.47567;Calle;;RAFAELA;Castellanos;Asfalto;S/D;V;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;142;3/1/2021;Domingo;19:45:00;;0.0;2;Peatón,Automóvil;Sarmiento Y San Lorenzo;2;1;0;0;1;0;0;-32.94426, -60.63765;Calle;;ROSARIO;Rosario;Asfalto;No existe;II;Dentro;Urbana;Ninguna;No existe;Intersección;Bueno;S/D;Diurna;Buen Tiempo;Múltiple;Peatón;Colisión;Ninguna;S/D;Cordón divisorio;Sin restricción
2021;143;8/1/2021;Viernes;21:35:00;;0.0;2;Moto/Ciclomotor,Taxi/Remis;Dorrego Y Cochabamba;3;1;0;0;2;0;0;-32.95647, -60.65225;Calle;;ROSARIO;Rosario;Asfalto;No existe;II;Dentro;Urbana;S/D;No existe;Intersección;Bueno;S/D;Nocturna,Con luz artificial;S/D;Múltiple;S/D;Colisión;Ninguna;Vertical;Cordón divisorio;Sin restricción
2021;144;8/1/2021;Viernes;11:30:00;;0.0;2;Moto/Ciclomotor,Pickup/Utilitario;Cerrito Y Italia;2;1;0;0;1;0;0;-32.96019, -60.6518;Calle;;ROSARIO;Rosario;Asfalto;No existe;II;Dentro;Urbana;Señal Pare;No existe;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;Vertical;Cordón divisorio;Sin restricción
2021;145;6/1/2021;Miercoles;17:20:00;;0.0;2;Bicicleta,Moto/Ciclomotor;Av. Pellegrini Y L.N.Alem;3;1;0;0;2;0;0;-32.95912, -60.63123;Avenida;;ROSARIO;Rosario;Asfalto;No existe;II;Dentro;Urbana;Semáforo;Funciona;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Múltiple;Ciclista;Colisión;Ninguna;Vertical;Cordón divisorio;Sin restricción
2021;146;14/1/2021;Jueves;;Ruta Secundaria 80-s;0.0;2;Pickup/Utilitario,Moto/Ciclomotor;Bv San Martin Y Buenos Aires;2;1;0;0;1;0;0;-30.86813, -61.34931;Ruta;80-s;HUMBERTO 1°;Castellanos;Asfalto;S/D;V;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;147;14/1/2021;Jueves;;;0.0;2;Moto/Ciclomotor,Moto/Ciclomotor;San Jorge Y Bartolomé Mitre;4;3;0;0;0;0;1;-28.48546, -59.36332;Calle;;VILLA OCAMPO;General Obligado;Asfalto;S/D;IX;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;148;8/1/2021;Viernes;23:45:00;;0.0;2;Moto/Ciclomotor,Automóvil;Dorrego Y Salta;3;2;0;0;1;0;0;-32.93749, -60.6475;S/D;;ROSARIO;Rosario;Asfalto;No existe;II;S/D;Urbana;Ninguna;Funciona;Intersección;Bueno;Buena;Nocturna;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;Horizontal;Cordón divisorio;Sin restricción
2021;149;8/1/2021;Viernes;09:30:00;;0.0;2;Automóvil,Automóvil;Italia Y San Lorenzo;2;1;0;0;1;0;0;-32.94243, -60.64733;Calle;;ROSARIO;Rosario;Asfalto;No existe;II;Dentro;Urbana;Ninguna;No existe;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;Horizontal;Cordón divisorio;Sin restricción
2021;150;14/1/2021;Jueves;18:00:00;;0.0;1;Pickup/Utilitario;Av. Circunvalación ;1;1;0;0;0;0;0;-31.66469, -60.73319;Avenida;;SANTA FE;La Capital;Asfalto;S/D;I;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;152;8/1/2021;Viernes;16:30:00;;0.0;2;Bicicleta,Automóvil;3 De Febrero Y Mariano Moreno;3;2;0;0;1;0;0;-32.95056, -60.65222;S/D;;ROSARIO;Rosario;Asfalto;No existe;II;S/D;Urbana;Ninguna;No existe;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Múltiple;Ciclista;Colisión;Ninguna;Horizontal;Cordón divisorio;Sin restricción
2021;153;4/1/2021;Lunes;16:00:00;;0.0;2;Moto/Ciclomotor,Automóvil;Callao Y Bv. Seguí;2;1;0;0;1;0;0;-32.97518, -60.66831;S/D;;ROSARIO;Rosario;Asfalto;No existe;II;S/D;S/D;Ninguna;Funciona;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Múltiple;Ciclista;Colisión;Ninguna;Horizontal;Cordón divisorio;Sin restricción
2021;154;15/1/2021;Viernes;;Autopista Nacional Rosario -Cordoba;0.0;1;Camión c / Acoplado; ;1;1;0;0;0;0;0;-32.94939, -60.72939;Autopista;Rosario -Cordoba;ROSARIO;Rosario;Asfalto;S/D;II;S/D;Urbana;S/D;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
